dominant_abs_score,dominant_component,dominant_component_label,dominant_score,dominant_sign,event_key,geometry_only_pred,geometry_only_se,hard_abstention_pred,hard_abstention_se,pre_call_market_pred,pre_call_market_se,question_role_better_than_geometry,question_role_better_than_hard,question_role_better_than_pre,question_role_mse_gain_vs_geometry,question_role_mse_gain_vs_hard,question_role_mse_gain_vs_pre,question_role_pred,question_role_se,question_text_preview,row_key,target,ticker,year
1.3235441733360633,1,high performance / models that / computing is / that allows / all over / runs / hundreds of / it into,-1.3235441733360633,-1,DIS_2023_Q1,-0.00045969238770284307,2.0162244214164274e-09,-0.0004605115478507108,2.0904599378648317e-09,-0.00045969238770284307,2.0162244214164274e-09,0,0,0,-7.423551644840434e-11,0.0,-7.423551644840434e-11,-0.0004605115478507108,2.0904599378648317e-09,"Bob, following up on Michael, there's been a lot of talk in the last year about whether Disney should keep, spin, sell or trade ESPN. With it now as a stand-alone segment, can you give us your view on the future of Di...",val2022_test_post2022::DIS_2023_Q1,-0.00041479000000000006,DIS,2023
2.6440092922860816,4,consulting / red hat / hat / red / arvind / software / cash,2.6440092922860816,1,IBM_2023_Q2,-0.00020061660944164865,7.591893312610454e-10,-0.00020061660944164865,7.591893312610454e-10,-0.00020244703623772855,6.616708647151305e-10,0,0,0,0.0,0.0,-9.751846654591493e-11,-0.00020061660944164865,7.591893312610454e-10,"Arvind, you spoke extensively about the favorable impact of pricing on the transaction processing portfolio. What have you learned from repricing that portfolio? And what other segments of your business could potentia...",val2022_test_post2022::IBM_2023_Q2,-0.00022817,IBM,2023
1.714831916793644,3,data center / computing / data / center / nvidia,1.714831916793644,1,MSFT_2024_Q3,-5.656346245460318e-05,1.305657602763629e-10,-5.656346245460318e-05,1.305657602763629e-10,-6.61479446491546e-05,3.3931679155781493e-12,0,0,0,0.0,0.0,-1.2717259236078476e-10,-5.656346245460318e-05,1.305657602763629e-10,"I'll add my congrats in the quarter. Satya, I was wondering if you could chime in on a discussion that comes up a lot with investors, which is, is there a sort of data quality problem in the market in terms of being a...",val2022_test_post2022::MSFT_2024_Q3,-6.798999999999999e-05,MSFT,2024
2.8149369549067207,4,consulting / red hat / hat / red / arvind / software / cash,2.8149369549067207,1,IBM_2024_Q2,-0.0024637977863274643,3.493988519797294e-10,-0.0024637977863274643,3.493988519797294e-10,-0.0024682026491393604,2.0412839461501818e-10,0,0,0,0.0,0.0,-1.4527045736471123e-10,-0.0024637977863274643,3.493988519797294e-10,"My question is really on the Consulting side. And when I think about this business growing low single digits for '24, if I take out some of the M&A contribution, also some of the revenues from the AI book of business ...",val2022_test_post2022::IBM_2024_Q2,-0.00248249,IBM,2024
1.3702577904674713,1,high performance / models that / computing is / that allows / all over / runs / hundreds of / it into,-1.3702577904674713,-1,AMZN_2023_Q3,-0.00046854370708205716,1.0907101761581044e-10,-0.00047768875357945815,3.8371926679673367e-10,-0.00046854370708205716,1.0907101761581044e-10,0,0,0,-2.746482491809232e-10,0.0,-2.746482491809232e-10,-0.00047768875357945815,3.8371926679673367e-10,"Maybe one follow-up on AWS and one on the ads business. Andy, would love your perspective. The cloud optimization theme started in the second half of '22 when there were a lot of macro concerns. And then the AI theme ...",val2022_test_post2022::AMZN_2023_Q3,-0.0004581,AMZN,2023
3.320104303298481,4,consulting / red hat / hat / red / arvind / software / cash,3.320104303298481,1,IBM_2023_Q3,-0.00037387960148676624,3.236544386649635e-10,-0.00037387960148676624,3.236544386649635e-10,-0.00038714469071793366,2.2328547811182313e-11,0,0,0,0.0,0.0,-3.013258908537812e-10,-0.00037387960148676624,3.236544386649635e-10,"Maybe, Jim, this is for you. You didn't change your Software, Consulting guidance ranges for the year. I think you had a minor benefit from Apptio closing earlier -- early in 3Q. But you now expect a full year constan...",val2022_test_post2022::IBM_2023_Q3,-0.00039187,IBM,2023
1.2287664031115066,1,high performance / models that / computing is / that allows / all over / runs / hundreds of / it into,-1.2287664031115066,-1,NKE_2023_Q1,-0.0017118900027341525,1.148531914679161e-09,-0.0017118900027341525,1.148531914679161e-09,-0.0017570239302036224,1.26425966423928e-10,0,0,0,0.0,0.0,-1.022105948255233e-09,-0.0017118900027341525,1.148531914679161e-09,"I wanted to just hit on macro fears, which are obviously top of mind for investors right now, particularly as it relates to potential recession. Can you just talk about what your guidance assumes as it relates to any ...",val2022_test_post2022::NKE_2023_Q1,-0.0017457800000000002,NKE,2023
1.747706585914663,1,high performance / models that / computing is / that allows / all over / runs / hundreds of / it into,-1.747706585914663,-1,AMZN_2024_Q1,-0.00017110745172678617,1.1918063392763788e-09,-0.00017110745172678617,1.1918063392763788e-09,-0.0002019072462699985,1.385889533423996e-11,0,0,0,0.0,0.0,-1.1779474439421387e-09,-0.00017110745172678617,1.1918063392763788e-09,"I thought I'd ask a couple of growth drivers that you mentioned. First, grocery, it seems like you're still changing the threshold for free delivery or the subscription prices. Just can you say at all how much that's ...",val2022_test_post2022::AMZN_2024_Q1,-0.00020563,AMZN,2024
0.5627330889377804,1,high performance / models that / computing is / that allows / all over / runs / hundreds of / it into,-0.5627330889377804,-1,AMZN_2024_Q3,-0.0030603438670519425,2.0183574216665614e-09,-0.0030603438670519425,2.0183574216665614e-09,-0.0031060600219006717,6.241346035405453e-13,0,0,0,0.0,0.0,-2.017733287063021e-09,-0.0030603438670519425,2.0183574216665614e-09,"A question on online stores. The third-party unit mix declined a little bit in Q3, which is unusual. So just wondering if there are any specific drivers of that shift. And then secondly, you made a lot of progress wit...",val2022_test_post2022::AMZN_2024_Q3,-0.0031052700000000003,AMZN,2024
2.93754154932688,4,consulting / red hat / hat / red / arvind / software / cash,2.93754154932688,1,IBM_2024_Q1,-0.001637717340757961,4.594488893922368e-09,-0.001637717340757961,4.594488893922368e-09,-0.001676298935801587,8.527021503198401e-10,0,0,0,0.0,0.0,-3.7417867436025284e-09,-0.001637717340757961,4.594488893922368e-09,"I think I might try a qualitative version of an earlier question around gen AI. And I think just we see so much of the news feed being around kind of the hype cycle, and obviously, growing $1 billion book of business ...",val2022_test_post2022::IBM_2024_Q1,-0.0017055,IBM,2024
1.306175471835949,2,you / just / your / about / how / on / maybe / could,-1.306175471835949,-1,CSCO_2024_Q2,-0.003696554626547515,1.3793415745393556e-08,-0.003696554626547515,1.3793415745393556e-08,-0.003763095048413736,2.591314095999865e-09,0,0,0,0.0,0.0,-1.1202101649393692e-08,-0.003696554626547515,1.3793415745393556e-08,"I'll keep it to one and one follow-up. So main question, just around inventory digestion. Is that dynamic primarily affecting enterprise and commercial customers? And can you talk a little bit about the visibility you...",val2022_test_post2022::CSCO_2024_Q2,-0.0038139999999999997,CSCO,2024
